Origin,FP,Project Name,Date Approved,Resource Group,Total Project,Prior Year Total,2025 Total,2026 Total,2027 Total,2028 Total,2029 Total,1/1/2025,2/1/2025,3/1/2025,4/1/2025,5/1/2025,6/1/2025,7/1/2025,8/1/2025,9/1/2025,10/1/2025,11/1/2025,12/1/2025,1/1/2026,2/1/2026,3/1/2026,4/1/2026,5/1/2026,6/1/2026,7/1/2026,8/1/2026,9/1/2026,10/1/2026,11/1/2026,12/1/2026,1/1/2027,2/1/2027,3/1/2027,4/1/2027,5/1/2027,6/1/2027,7/1/2027,8/1/2027,9/1/2027,10/1/2027,11/1/2027,12/1/2027,1/1/2028,2/1/2028,3/1/2028,4/1/2028,5/1/2028,6/1/2028,7/1/2028,8/1/2028,9/1/2028,10/1/2028,11/1/2028,12/1/2028,1/1/2029,2/1/2029,3/1/2029,4/1/2029,5/1/2029,6/1/2029,7/1/2029,8/1/2029,9/1/2029,10/1/2029,11/1/2029,12/1/2029,1/1/2030,2/1/2030,3/1/2030,4/1/2030,5/1/2030,6/1/2030,7/1/2030,8/1/2030,9/1/2030,10/1/2030,11/1/2030,12/1/2030,RC Type,Labor Category,Project ID,Controller,PM,PgM,Source.Name.1,Year
FPSetupForm,F1PPIID991,SQL & Oracle Database Refr - 2025,1/1/2025,002 - Direct PR Loader/Inc & NPRD,47464.999999999993,0,47464.999999999993,0,0,0,0,1898.6,3797.2,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,4430.0666666666666,1898.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID991,SQL & Oracle Database Refr - 2025,1/1/2025,061 -Other Payroll Loader,27342,0,27342,0,0,0,0,1093.68,2187.36,2551.92,2551.92,2551.92,2551.92,2551.92,2551.92,2551.92,2551.92,2551.92,1093.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID991,SQL & Oracle Database Refr - 2025,1/1/2025,963 - AFUDC,50368.000000000029,0,50368.000000000029,0,0,0,0,2346.7582659301902,3767.0704773676648,4291.977106429752,4291.977106429752,4446.3847821785384,4755.2001336761105,4755.2001336761105,4755.2001336761105,4946.665651604605,5064.0154851736825,4600.792457927324,2346.7582659301902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID991,SQL & Oracle Database Refr - 2025,1/1/2025,996 - Capital Susp / Other,33866.000000000022,0,33866.000000000022,0,0,0,0,1577.8930160814768,2532.8702506856207,2885.8024278579651,2885.8024278579651,2989.6217247708537,3197.2603185966314,3197.2603185966314,3197.2603185966314,3325.9962467686137,3404.898912422409,3093.4410216837427,1577.8930160814768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID971,LINUX / UNIX Server Refresh and Expansion Program,1/1/2025,715 - Outsourcer,135500,0,135500,0,0,0,0,11299,11291,12000,12000,12000,12000,12000,12000,12000,12000,9910,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID971,LINUX / UNIX Server Refresh and Expansion Program,1/1/2025,003 - Base Payroll,116000,0,116000,0,0,0,0,9700,10000,10000,10000,10000,10000,10000,10000,10000,10000,9300,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID971,LINUX / UNIX Server Refresh and Expansion Program,1/1/2025,002 - Direct PR Loader/Inc & NPRD,73412.000000000015,0,73412.000000000015,0,0,0,0,6138.7620689655168,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,6328.6206896551721,5885.6172413793101,4430.0344827586205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID971,LINUX / UNIX Server Refresh and Expansion Program,1/1/2025,061 -Other Payroll Loader,42290,0,42290,0,0,0,0,3536.3189655172414,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3645.6896551724139,3390.4913793103447,2551.9827586206898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID971,LINUX / UNIX Server Refresh and Expansion Program,1/1/2025,996 - Capital Susp / Other,35509,0,35509,0,0,0,0,527.59029507183766,12703.057466453967,2441.9400927852862,2441.9400927852862,2441.9400927852862,2441.9400927852862,2441.9400927852862,2441.9400927852862,2441.9400927852862,2441.9400927852862,2381.9434664857349,360.88802970616393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,249 - Other Outside Contract Service,221100,0,221100,0,0,0,0,1000,5000,10000,22000,22000,22000,22000,22000,22000,22000,22000,29100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,003 - Base Payroll,11000,0,11000,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,002 - Direct PR Loader/Inc & NPRD,6961.0000000000009,0,6961.0000000000009,0,0,0,0,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,632.81818181818187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,061 -Other Payroll Loader,4010,0,4010,0,0,0,0,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,364.54545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,963 - AFUDC,17370.999999999993,0,17370.999999999993,0,0,0,0,107.21380228373899,250.29127340941051,3321.3061136508236,858.37052569351442,858.37052569351442,3750.538527027838,858.37052569351442,858.37052569351442,3750.538527027838,858.37052569351442,858.37052569351442,1040.8886024392602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID970,Uninterruptible Pwr Supp Refres Pgm,1/1/2025,996 - Capital Susp / Other,9648,0,9648,0,0,0,0,59.547450603506633,139.01388554798186,1844.6814451961975,476.74623406200146,476.74623406200146,2083.0807500296232,476.74623406200146,476.74623406200146,2083.0807500296232,476.74623406200146,476.74623406200146,578.11831422105706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,003 - Base Payroll,74918.856445342521,0,74918.856445342521,0,0,0,0,1877.4691339934882,7212.2702891035997,11448.99693240062,11827.115059743841,8883.1064129320948,10060.957020018648,9459.2262240627224,4527.908919388,4527.908919388,3395.9316895409997,1131.977229847,565.98861492349999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,003 - Base Payroll,81009.297600000005,0,81009.297600000005,0,0,0,0,2030.0958000000001,7798.5834000000068,12379.729800000003,12788.586599999999,9605.2482,10878.850800000002,10228.202999999996,4896,4896,3672,1224,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,002 - Direct PR Loader/Inc & NPRD,98681,0,98681,0,0,0,0,2472.9492734152527,9499.798557633716,15080.295133848935,15578.341643028882,11700.576670895614,13252.00819658508,12459.425401103585,5964.0336395164577,5964.0336395164577,4473.0252296373437,1491.0084098791144,745.50420493955721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,061 -Other Payroll Loader,56846,0,56846,0,0,0,0,1424.562726325873,5472.4369311949231,8687.1277873022827,8974.031566761787,6740.2132267987963,7633.9280909503905,7177.3542662836244,3435.6305294023427,3435.6305294023427,2576.7228970517567,858.90763235058569,429.45381617529284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,963 - AFUDC,69395.999999999971,0,69395.999999999971,0,0,0,0,239.49762985596161,2220.5135199144574,6810.4136623243185,2927.1040338960756,2302.8871120276535,15252.440081229173,5801.7283231477677,12456.364731555344,9103.1314136372075,5438.0583036907883,4212.3971303791841,2631.4640583420396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID969,Tower Maintenance Inspection and Mitigation,1/1/2025,996 - Capital Susp / Other,45881.999999999985,0,45881.999999999985,0,0,0,0,158.34673832859576,1468.1192189854621,4502.7868991694677,1935.2900352069246,1522.5815100877974,10084.334195154719,3835.8824560877561,8235.6753503548098,6018.6448141175624,3595.4376489990887,2785.077023690958,1739.8241098168407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,715 - Outsourcer,57000,0,57000,0,0,0,0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,4000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,249 - Other Outside Contract Service,93000,0,93000,0,0,0,0,6000,6000,9000,9000,9000,9000,9000,9000,6000,6000,7000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,003 - Base Payroll,75200,0,75200,0,0,0,0,5000,7000,7000,7000,7000,7000,7000,7000,6200,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,002 - Direct PR Loader/Inc & NPRD,47591.000000000007,0,47591.000000000007,0,0,0,0,3164.2952127659573,4430.0132978723404,4430.0132978723404,4430.0132978723404,4430.0132978723404,4430.0132978723404,4430.0132978723404,4430.0132978723404,3923.7260638297871,3164.2952127659573,3164.2952127659573,3164.2952127659573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,061 -Other Payroll Loader,27415,0,27415,0,0,0,0,1822.8058510638298,2551.9281914893618,2551.9281914893618,2551.9281914893618,2551.9281914893618,2551.9281914893618,2551.9281914893618,2551.9281914893618,2260.2792553191489,1822.8058510638298,1822.8058510638298,1822.8058510638298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID965,Storage Capacity and Performance Expansion Program,1/1/2025,996 - Capital Susp / Other,47185,0,47185,0,0,0,0,360.97655316823761,429.68750676205883,7378.4569931446476,14258.426781642258,21785.457728748072,498.48720464703496,489.88724241141296,489.88724241141296,410.80308756015239,360.97655316823761,360.97655316823761,360.97655316823761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID961,Server Refresh and Expansion Program,1/1/2025,715 - Outsourcer,314000,0,314000,0,0,0,0,8000,12000,22429,40857,40857,40857,40857,40857,40857,22429,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID961,Server Refresh and Expansion Program,1/1/2025,003 - Base Payroll,155000,0,155000,0,0,0,0,5000,5000,10000,10000,16667,16667,16667,16667,16667,16667,16667,8331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID961,Server Refresh and Expansion Program,1/1/2025,002 - Direct PR Loader/Inc & NPRD,98093.000000000015,0,98093.000000000015,0,0,0,0,3164.2903225806454,3164.2903225806454,6328.5806451612907,6328.5806451612907,10547.845361290323,10547.845361290323,10547.845361290323,10547.845361290323,10547.845361290323,10547.845361290323,10547.845361290323,5272.3405354838706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID961,Server Refresh and Expansion Program,1/1/2025,061 -Other Payroll Loader,56508.000000000007,0,56508.000000000007,0,0,0,0,1822.8387096774193,1822.8387096774193,3645.6774193548385,3645.6774193548385,6076.2505548387098,6076.2505548387098,6076.2505548387098,6076.2505548387098,6076.2505548387098,6076.2505548387098,6076.2505548387098,3037.213858064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID961,Server Refresh and Expansion Program,1/1/2025,996 - Capital Susp / Other,34819.000000000015,0,34819.000000000015,0,0,0,0,309.37792629994777,464.17757952453928,10168.071260641433,3450.247909615307,1443.3020165354064,10714.081248541495,3163.2981634753119,1443.3020165354064,1443.3020165354064,1126.3411265773207,723.36322931077041,370.13550640766931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,249 - Other Outside Contract Service,1041950.0010411011,0,1041950.0010411011,0,0,0,0,2490.6724317431222,39352.624421541324,47820.910689467943,110000,110000,175000,175000,125000,102491,100000,34869.414044403711,19925.379453944977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,003 - Base Payroll,549999.77600884682,0,549999.77600884682,0,0,0,0,11407.279737383498,32212.364694220145,40000,50000,50000,80000,74466,60000,60000,40421.621029245478,30000,21492.510547997746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,002 - Direct PR Loader/Inc & NPRD,348072.85824495874,0,348072.85824495874,0,0,0,0,7219.2110546005188,20385.917120384158,25314.399999999994,31642.999999999993,31642.999999999993,50628.799999999988,47126.552759999991,37971.599999999991,37971.599999999991,25581.227084568287,18985.799999999996,13601.750225405851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,061 -Other Payroll Loader,200510.9183405634,0,200510.9183405634,0,0,0,0,4158.7001225863669,11743.515376732315,14582.618181818179,18228.272727272724,18228.272727272724,29165.236363636359,27147.731138181811,21873.927272727269,21873.927272727269,14736.326643990978,10936.963636363635,7835.4268772537735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,963 - AFUDC,91129.999999999985,0,91129.999999999985,0,0,0,0,669.48620755350044,2812.7901949316588,16692.692366284555,18987.89462130209,12366.100952173621,9079.6455192308858,8786.8628468474453,6617.7021230184391,5990.8592322587983,4879.826967508905,2581.2858271865043,1664.8531417036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID972,Voice Services Refresh and Enhancements,1/1/2025,996 - Capital Susp / Other,68370,0,68370,0,0,0,0,502.2799518318098,2110.2871241904695,12523.640701008175,14245.609077783647,9277.6289048624003,6811.9759042007654,6592.3166118617346,4964.9105031358567,4494.623567535763,3661.0750550706007,1936.6016899455865,1249.0509085731965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID957,Refresh End of Life Optical,1/1/2025,249 - Other Outside Contract Service,1798750,0,1798750,0,0,0,0,133000,161500,161500,161500,161500,161500,161500,161500,161500,161500,117250,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID957,Refresh End of Life Optical,1/1/2025,003 - Base Payroll,1509000,0,1509000,0,0,0,0,75000,105000,135000,150000,150000,150000,150000,150000,150000,135000,84000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID957,Refresh End of Life Optical,1/1/2025,257 - Computer Hardware Acquisitions,2691164,0,2691164,0,0,0,0,120000,325000,325000,550000,325000,325000,356300,300000,64864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID957,Refresh End of Life Optical,1/1/2025,002 - Direct PR Loader/Inc & NPRD,954986.00000000012,0,954986.00000000012,0,0,0,0,47464.512922465212,66450.318091451292,85436.12326043738,94929.025844930424,94929.025844930424,94929.025844930424,94929.025844930424,94929.025844930424,94929.025844930424,85436.12326043738,53160.254473161032,47464.512922465212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
FPSetupForm,F1PPIID957,Refresh End of Life Optical,1/1/2025,061 -Other Payroll Loader,550130,0,550130,0,0,0,0,27342.445328031808,38279.423459244535,49216.401590457259,54684.890656063617,54684.890656063617,54684.890656063617,54684.890656063617,54684.890656063617,54684.890656063617,49216.401590457259,30623.538767395625,27342.445328031808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025_FP_Setup_Form_Initiate ACD,2025
