BOARD_ID,BOARD_NAME,SPRINT_ID,SPRINT_NAME
1172,CB Scrum Team 2,2790,CB Team 2:  Sprint 4
1172,CB Scrum Team 2,3516,CB Team 2:  Sprint 5
1172,CB Scrum Team 2,3517,CB Team 2:  Sprint 6
1204,Scrum Team X,2794,CB Team 1: Sprint 1
1204,Scrum Team X,2807,CB Team 1: Sprint 2
1204,Scrum Team X,2808,CB Team 1: Sprint 3
1204,Scrum Team X,2809,CB Team 1: Sprint 4
1204,Scrum Team X,2810,CB Team 1: Sprint 5
1173,CB Scrum Team 3,2799,CB Team 3:  Sprint 3
1173,CB Scrum Team 3,2800,CB Team 3:  Sprint 4
1173,CB Scrum Team 3,2806,CB Team 3:  Sprint 5
1173,CB Scrum Team 3,3518,CB Team 3:  Sprint 6
1174,CB Scrum Team 4,2803,CB Team 4:  Sprint 3
1174,CB Scrum Team 4,2790,CB Team 2:  Sprint 4
1174,CB Scrum Team 4,2804,CB Team 4:  Sprint 4
1174,CB Scrum Team 4,2805,CB Team 4:  Sprint 5
1174,CB Scrum Team 4,3519,CB Team 4:  Sprint 6
